id,user_id,merchant_id,device_id,ip_id,amount,timestamp,status
T0002866,U00257,M00091,D00381,IP00109,17752.82,2023-11-13T21:56:25.602805,Declined
T0002867,U00891,M00086,D00426,IP00620,16640.93,2024-01-30T21:56:25.602812,Declined
T0002868,U00768,M00019,D00314,IP00008,8406.96,2024-06-05T21:56:25.602820,Approved
T0002869,U00636,M00007,D00241,IP00496,3208.27,2023-12-27T21:56:25.602827,Approved
T0002870,U00662,M00062,D00315,IP00382,5037.82,2024-06-18T21:56:25.602835,Approved
T0002871,U00954,M00000,D00312,IP00994,3796.6,2024-05-03T21:56:25.602844,Approved
T0002872,U00223,M00080,D00051,IP00324,1145.84,2024-06-24T21:56:25.602851,Approved
T0002873,U00915,M00017,D00438,IP00886,12387.59,2024-06-10T21:56:25.602859,Approved
T0002874,U00868,M00021,D00367,IP00256,12563.85,2024-06-15T21:56:25.602866,Approved
T0002875,U00477,M00083,D00175,IP00625,9231.23,2024-07-29T21:56:25.602874,Approved
T0002876,U00389,M00054,D00181,IP00401,950.4,2024-02-08T21:56:25.602881,Approved
T0002877,U00516,M00041,D00452,IP00910,8238.09,2024-04-30T21:56:25.602888,Approved
T0002878,U00492,M00003,D00000,IP00904,4920.73,2024-06-26T21:56:25.602895,Approved
T0002879,U00047,M00069,D00419,IP00465,11063.43,2024-05-27T21:56:25.602902,Approved
T0002880,U00733,M00049,D00196,IP00118,240.92,2024-05-17T21:56:25.602910,Declined
T0002881,U00290,M00032,D00182,IP00793,2958.99,2023-10-20T21:56:25.602919,Flagged
T0002882,U00289,M00070,D00033,IP00703,16917.59,2024-01-12T21:56:25.602928,Approved
T0002883,U00275,M00051,D00174,IP00311,17553.65,2024-02-26T21:56:25.602936,Approved
T0002884,U00518,M00073,D00054,IP00739,8126.11,2023-12-29T21:56:25.602943,Approved
T0002885,U00075,M00054,D00070,IP00067,14222.47,2024-07-18T21:56:25.602951,Approved
T0002886,U00067,M00043,D00113,IP00946,4239.91,2024-04-05T21:56:25.602958,Approved
T0002887,U00602,M00031,D00248,IP00273,324.78,2023-11-18T21:56:25.602967,Approved
T0002888,U00175,M00091,D00306,IP00811,3984.84,2024-05-12T21:56:25.602975,Approved
T0002889,U00227,M00080,D00246,IP00228,2202.12,2024-06-03T21:56:25.602982,Declined
T0002890,U00456,M00085,D00438,IP00236,9931.76,2023-11-17T21:56:25.602990,Approved
T0002891,U00044,M00072,D00464,IP00268,19828.43,2024-09-11T21:56:25.602997,Approved
T0002892,U00566,M00018,D00249,IP00348,15389.08,2024-08-19T21:56:25.603006,Approved
T0002893,U00835,M00027,D00085,IP00461,6777.69,2023-12-31T21:56:25.603013,Declined
T0002894,U00033,M00021,D00400,IP00514,10761.19,2024-01-26T21:56:25.603021,Declined
T0002895,U00432,M00061,D00271,IP00528,3854.61,2024-08-03T21:56:25.603028,Approved
T0002896,U00524,M00062,D00434,IP00453,8589.24,2024-03-12T21:56:25.603035,Approved
T0002897,U00249,M00070,D00152,IP00360,1422.47,2024-08-13T21:56:25.603043,Approved
T0002898,U00970,M00023,D00035,IP00908,16665.3,2024-02-21T21:56:25.603050,Declined
T0002899,U00474,M00099,D00018,IP00574,10629.8,2023-10-12T21:56:25.603057,Approved
T0002900,U00508,M00024,D00084,IP00387,12072.0,2024-05-17T21:56:25.603065,Approved
T0002901,U00285,M00070,D00338,IP00923,3543.85,2024-02-18T21:56:25.603074,Approved
T0002902,U00154,M00017,D00266,IP00229,9354.96,2024-08-29T21:56:25.603081,Approved
T0002903,U00905,M00045,D00327,IP00396,12336.51,2023-11-10T21:56:25.603089,Approved
T0002904,U00213,M00039,D00179,IP00621,2859.19,2024-09-16T21:56:25.603098,Approved
T0002905,U00996,M00088,D00346,IP00369,10474.43,2024-10-02T21:56:25.603105,Approved
T0002906,U00672,M00008,D00013,IP00721,18168.63,2024-05-20T21:56:25.603113,Approved
T0002907,U00290,M00032,D00428,IP00540,11928.55,2024-02-19T21:56:25.603121,Approved
T0002908,U00999,M00094,D00459,IP00852,2696.49,2023-12-27T21:56:25.603128,Approved
T0002909,U00256,M00050,D00010,IP00954,10716.16,2024-07-09T21:56:25.603135,Approved
T0002910,U00930,M00060,D00098,IP00400,11232.91,2024-07-21T21:56:25.603143,Approved
T0002911,U00996,M00033,D00451,IP00192,10927.26,2024-04-20T21:56:25.603150,Approved
T0002912,U00573,M00031,D00215,IP00967,9865.66,2024-09-19T21:56:25.603158,Approved
T0002913,U00798,M00079,D00428,IP00190,12645.73,2024-08-05T21:56:25.603165,Approved
T0002914,U00509,M00031,D00021,IP00968,3975.44,2024-09-30T21:56:25.603174,Flagged
T0002915,U00936,M00061,D00223,IP00564,4001.37,2024-01-31T21:56:25.603182,Approved
T0002916,U00595,M00010,D00271,IP00651,17303.28,2024-06-30T21:56:25.603189,Approved
T0002917,U00714,M00009,D00050,IP00274,6360.69,2024-08-11T21:56:25.603196,Approved
T0002918,U00808,M00044,D00111,IP00871,5787.28,2024-06-27T21:56:25.603203,Approved
T0002919,U00644,M00083,D00360,IP00949,15125.85,2024-02-10T21:56:25.603210,Approved
T0002920,U00960,M00014,D00301,IP00615,9984.44,2023-10-21T21:56:25.603219,Flagged
T0002921,U00797,M00065,D00157,IP00096,3955.51,2024-09-25T21:56:25.603227,Approved
T0002922,U00084,M00005,D00126,IP00770,12330.7,2024-07-18T21:56:25.603235,Declined
T0002923,U00404,M00095,D00140,IP00409,18414.6,2024-06-08T21:56:25.603242,Approved
T0002924,U00061,M00055,D00158,IP00422,14691.34,2023-10-13T21:56:25.603251,Flagged
T0002925,U00726,M00035,D00026,IP00118,19920.4,2024-08-20T21:56:25.603258,Approved
T0002926,U00400,M00040,D00241,IP00546,1119.36,2024-02-18T21:56:25.603266,Approved
T0002927,U00115,M00009,D00035,IP00931,18343.75,2024-04-28T21:56:25.603273,Approved
T0002928,U00420,M00074,D00143,IP00468,5621.6,2024-07-10T21:56:25.603280,Declined
T0002929,U00593,M00014,D00419,IP00950,3077.2,2024-07-09T21:56:25.603287,Approved
T0002930,U00064,M00084,D00226,IP00959,9096.93,2024-05-16T21:56:25.603295,Approved
T0002931,U00116,M00050,D00421,IP00613,5951.6,2024-04-08T21:56:25.603302,Approved
T0002932,U00706,M00087,D00092,IP00337,5815.14,2023-10-26T21:56:25.603309,Approved
T0002933,U00112,M00006,D00092,IP00959,12282.98,2023-12-29T21:56:25.603316,Approved
T0002934,U00556,M00060,D00453,IP00232,7891.6,2024-05-26T21:56:25.603323,Flagged
T0002935,U00171,M00014,D00346,IP00657,13918.28,2024-09-06T21:56:25.603332,Approved
T0002936,U00523,M00086,D00374,IP00511,7719.14,2024-06-14T21:56:25.603340,Flagged
T0002937,U00984,M00013,D00304,IP00432,15943.04,2023-12-30T21:56:25.603347,Approved
T0002938,U00667,M00080,D00186,IP00439,5055.37,2024-01-06T21:56:25.603355,Approved
T0002939,U00728,M00063,D00254,IP00658,19818.38,2024-02-15T21:56:25.603364,Approved
T0002940,U00546,M00002,D00489,IP00571,11359.04,2024-04-18T21:56:25.603374,Approved
T0002941,U00153,M00052,D00107,IP00720,9133.9,2024-09-24T21:56:25.603381,Declined
T0002942,U00758,M00096,D00460,IP00176,8091.02,2024-09-19T21:56:25.603389,Approved
T0002943,U00868,M00051,D00168,IP00481,6018.66,2024-08-30T21:56:25.603396,Declined
T0002944,U00666,M00007,D00233,IP00442,14443.67,2024-01-05T21:56:25.603403,Approved
T0002945,U00043,M00055,D00498,IP00014,2175.78,2024-07-31T21:56:25.603411,Approved
T0002946,U00366,M00004,D00101,IP00348,6490.79,2024-03-12T21:56:25.603420,Approved
T0002947,U00478,M00076,D00248,IP00789,19872.37,2024-05-16T21:56:25.603427,Approved
T0002948,U00614,M00078,D00369,IP00410,1600.06,2024-09-01T21:56:25.603437,Approved
T0002949,U00545,M00013,D00262,IP00210,2441.45,2023-11-21T21:56:25.603444,Approved
T0002950,U00844,M00033,D00005,IP00447,16401.52,2024-08-23T21:56:25.603452,Approved
T0002951,U00843,M00092,D00494,IP00313,8050.18,2024-02-16T21:56:25.603459,Declined
T0002952,U00940,M00048,D00153,IP00092,2139.29,2024-03-05T21:56:25.603467,Approved
T0002953,U00120,M00013,D00210,IP00395,10163.55,2024-05-03T21:56:25.603474,Approved
T0002954,U00517,M00004,D00125,IP00874,17093.66,2024-04-06T21:56:25.603482,Approved
T0002955,U00872,M00005,D00220,IP00773,100.12,2024-04-30T21:56:25.603489,Declined
T0002956,U00750,M00049,D00473,IP00578,15207.92,2024-01-29T21:56:25.603498,Declined
T0002957,U00179,M00041,D00199,IP00725,5586.79,2024-06-30T21:56:25.603505,Approved
T0002958,U00421,M00066,D00063,IP00072,17649.37,2023-10-19T21:56:25.603512,Approved
T0002959,U00310,M00072,D00439,IP00633,8421.7,2024-09-27T21:56:25.603522,Approved
T0002960,U00993,M00087,D00366,IP00200,11094.55,2024-07-31T21:56:25.603529,Approved
T0002961,U00055,M00010,D00384,IP00169,9219.23,2024-03-14T21:56:25.603536,Approved
T0002962,U00627,M00034,D00398,IP00331,3824.75,2024-09-20T21:56:25.603544,Approved
T0002963,U00519,M00035,D00115,IP00130,15733.37,2023-12-21T21:56:25.603551,Approved
T0002964,U00650,M00066,D00240,IP00866,11510.62,2024-10-03T21:56:25.603558,Approved
T0002965,U00656,M00096,D00309,IP00436,16424.88,2024-01-24T21:56:25.603565,Approved
T0002966,U00636,M00016,D00051,IP00933,15063.41,2023-10-14T21:56:25.603572,Approved
T0002967,U00881,M00017,D00181,IP00048,14262.91,2024-03-05T21:56:25.603582,Approved
T0002968,U00408,M00079,D00286,IP00846,16790.62,2024-08-29T21:56:25.603589,Approved
T0002969,U00286,M00014,D00076,IP00827,476.52,2023-12-05T21:56:25.603597,Approved
T0002970,U00413,M00024,D00410,IP00479,10106.95,2024-04-20T21:56:25.603604,Declined
T0002971,U00106,M00031,D00016,IP00157,12969.56,2024-08-12T21:56:25.603611,Approved
T0002972,U00634,M00003,D00355,IP00603,12965.05,2024-02-16T21:56:25.603619,Approved
T0002973,U00868,M00068,D00215,IP00401,2224.07,2024-03-18T21:56:25.603626,Approved
T0002974,U00894,M00097,D00084,IP00772,11695.32,2024-04-20T21:56:25.603633,Approved
T0002975,U00968,M00066,D00417,IP00721,14012.19,2024-03-15T21:56:25.603640,Approved
T0002976,U00271,M00023,D00471,IP00870,15950.66,2024-02-05T21:56:25.603648,Approved
T0002977,U00449,M00082,D00132,IP00369,18548.27,2024-03-15T21:56:25.603656,Approved
T0002978,U00511,M00057,D00054,IP00749,13484.92,2023-12-14T21:56:25.603664,Approved
T0002979,U00181,M00076,D00090,IP00650,9053.33,2024-09-02T21:56:25.603672,Approved
T0002980,U00563,M00028,D00281,IP00849,9454.83,2024-09-19T21:56:25.603680,Approved
T0002981,U00008,M00062,D00392,IP00062,3244.79,2024-06-09T21:56:25.603687,Approved
T0002982,U00516,M00035,D00308,IP00402,8327.09,2023-10-09T21:56:25.603694,Approved
T0002983,U00396,M00038,D00412,IP00548,10610.07,2023-11-07T21:56:25.603701,Approved
T0002984,U00952,M00024,D00373,IP00916,18571.97,2023-12-22T21:56:25.603709,Approved
T0002985,U00109,M00006,D00201,IP00013,15236.56,2024-02-14T21:56:25.603716,Approved
T0002986,U00848,M00099,D00286,IP00939,14021.45,2024-04-04T21:56:25.603724,Declined
T0002987,U00882,M00052,D00054,IP00846,19081.24,2024-04-05T21:56:25.603731,Approved
T0002988,U00289,M00014,D00103,IP00223,19692.23,2023-10-11T21:56:25.603739,Approved
T0002989,U00092,M00098,D00210,IP00800,16709.91,2023-12-25T21:56:25.603750,Declined
T0002990,U00850,M00019,D00105,IP00367,18070.31,2024-06-03T21:56:25.603757,Declined
T0002991,U00057,M00086,D00350,IP00172,408.25,2023-10-19T21:56:25.603765,Declined
T0002992,U00138,M00003,D00414,IP00391,17653.21,2024-04-01T21:56:25.603772,Approved
T0002993,U00296,M00095,D00386,IP00631,15379.78,2024-04-23T21:56:25.603780,Approved
T0002994,U00774,M00033,D00054,IP00640,3306.26,2024-01-01T21:56:25.603788,Approved
T0002995,U00546,M00053,D00261,IP00918,14766.25,2023-11-20T21:56:25.603796,Approved
T0002996,U00313,M00011,D00073,IP00863,10379.78,2024-04-13T21:56:25.603803,Approved
T0002997,U00138,M00000,D00066,IP00757,14878.94,2024-06-08T21:56:25.603810,Approved
T0002998,U00061,M00092,D00142,IP00320,432.02,2023-10-24T21:56:25.603820,Approved
T0002999,U00515,M00073,D00113,IP00772,8858.02,2023-12-28T21:56:25.603829,Approved
T0003000,U00788,M00013,D00497,IP00168,3791.52,2024-09-20T21:56:25.603836,Approved
T0003001,U00393,M00002,D00078,IP00362,2671.16,2024-08-01T21:56:25.603844,Approved
T0003002,U00497,M00049,D00245,IP00149,6487.86,2024-06-08T21:56:25.603851,Approved
T0003003,U00256,M00049,D00110,IP00450,2216.06,2024-04-03T21:56:25.603858,Flagged
T0003004,U00242,M00012,D00452,IP00573,14161.59,2023-10-16T21:56:25.603865,Declined
T0003005,U00982,M00089,D00478,IP00572,9378.43,2023-10-06T21:56:25.603873,Approved
T0003006,U00768,M00063,D00491,IP00688,7692.07,2024-09-25T21:56:25.603880,Approved
T0003007,U00337,M00056,D00475,IP00379,16995.61,2024-09-10T21:56:25.603887,Approved
T0003008,U00788,M00070,D00061,IP00799,9268.25,2024-05-13T21:56:25.603895,Approved
T0003009,U00783,M00025,D00173,IP00000,4918.19,2024-01-15T21:56:25.603904,Flagged
T0003010,U00151,M00068,D00048,IP00938,6899.58,2024-07-03T21:56:25.603911,Approved
T0003011,U00752,M00096,D00287,IP00663,18074.89,2024-05-13T21:56:25.603919,Approved
T0003012,U00386,M00076,D00110,IP00104,8026.83,2024-03-01T21:56:25.603926,Approved
T0003013,U00370,M00086,D00294,IP00560,10333.12,2023-11-28T21:56:25.603933,Approved
T0003014,U00419,M00070,D00437,IP00531,10616.72,2024-09-30T21:56:25.603940,Declined
T0003015,U00398,M00035,D00137,IP00875,4859.54,2024-08-28T21:56:25.603948,Approved
T0003016,U00953,M00065,D00294,IP00523,15360.99,2023-11-22T21:56:25.603956,Approved
T0003017,U00587,M00095,D00066,IP00100,830.92,2024-02-26T21:56:25.603963,Declined
T0003018,U00126,M00009,D00183,IP00356,7419.36,2024-08-11T21:56:25.603976,Approved
T0003019,U00084,M00056,D00414,IP00962,8015.54,2024-07-03T21:56:25.603983,Approved
T0003020,U00375,M00084,D00228,IP00553,19399.49,2024-05-07T21:56:25.603993,Approved
T0003021,U00564,M00052,D00157,IP00356,7120.09,2023-12-03T21:56:25.604000,Approved
T0003022,U00217,M00076,D00079,IP00615,18937.82,2024-08-06T21:56:25.604008,Declined
T0003023,U00008,M00051,D00181,IP00984,13170.97,2023-10-12T21:56:25.604015,Approved
T0003024,U00875,M00032,D00350,IP00405,9598.19,2024-01-03T21:56:25.604026,Approved
T0003025,U00329,M00051,D00161,IP00647,8388.52,2024-03-03T21:56:25.604034,Declined
T0003026,U00444,M00027,D00017,IP00954,7141.35,2024-09-26T21:56:25.604041,Approved
T0003027,U00664,M00005,D00462,IP00119,10383.65,2024-06-17T21:56:25.604048,Approved
T0003028,U00458,M00064,D00016,IP00685,12829.89,2024-04-27T21:56:25.604056,Flagged
T0003029,U00967,M00068,D00090,IP00605,17939.48,2024-03-21T21:56:25.604063,Declined
T0003030,U00419,M00057,D00219,IP00468,3076.34,2023-10-04T21:56:25.604070,Approved
T0003031,U00227,M00006,D00440,IP00104,557.16,2024-06-29T21:56:25.604079,Declined
T0003032,U00220,M00056,D00054,IP00237,552.88,2024-03-20T21:56:25.604087,Approved
T0003033,U00134,M00032,D00313,IP00360,2960.15,2023-11-03T21:56:25.604094,Approved
T0003034,U00079,M00007,D00262,IP00940,19155.36,2024-07-24T21:56:25.604102,Approved
T0003035,U00001,M00003,D00181,IP00731,8464.32,2023-11-23T21:56:25.604109,Approved
T0003036,U00050,M00081,D00120,IP00649,16585.03,2024-07-28T21:56:25.604117,Approved
T0003037,U00811,M00057,D00199,IP00260,10688.64,2024-09-11T21:56:25.604134,Approved
T0003038,U00253,M00025,D00323,IP00991,10196.45,2024-04-12T21:56:25.604142,Approved
T0003039,U00296,M00004,D00463,IP00098,8535.52,2024-04-08T21:56:25.604149,Approved
T0003040,U00365,M00037,D00414,IP00250,3383.18,2024-02-05T21:56:25.604159,Approved
T0003041,U00451,M00013,D00321,IP00105,205.85,2024-07-31T21:56:25.604168,Approved
T0003042,U00231,M00050,D00422,IP00148,17836.58,2023-11-10T21:56:25.604175,Approved
T0003043,U00247,M00038,D00309,IP00390,3192.27,2024-07-16T21:56:25.604183,Approved
T0003044,U00949,M00007,D00314,IP00524,3466.5,2024-08-21T21:56:25.604190,Approved
T0003045,U00856,M00005,D00330,IP00725,12934.28,2024-04-28T21:56:25.604197,Approved
T0003046,U00437,M00067,D00188,IP00983,18561.08,2024-07-13T21:56:25.604205,Approved
T0003047,U00100,M00013,D00185,IP00254,4509.92,2024-02-08T21:56:25.604212,Approved
T0003048,U00385,M00069,D00326,IP00795,8229.52,2024-07-19T21:56:25.604220,Approved
T0003049,U00409,M00085,D00208,IP00443,15049.25,2023-12-16T21:56:25.604227,Approved
T0003050,U00381,M00046,D00175,IP00051,5266.38,2023-12-29T21:56:25.604234,Declined
T0003051,U00873,M00075,D00451,IP00548,46.84,2023-10-06T21:56:25.604241,Approved
T0003052,U00962,M00080,D00472,IP00975,743.59,2024-02-01T21:56:25.604250,Declined
T0003053,U00625,M00030,D00304,IP00994,844.22,2024-09-28T21:56:25.604258,Approved
T0003054,U00420,M00056,D00357,IP00569,6593.48,2024-08-20T21:56:25.604265,Declined
T0003055,U00153,M00043,D00297,IP00874,6130.48,2023-12-22T21:56:25.604272,Approved
T0003056,U00427,M00017,D00401,IP00095,19265.89,2024-08-18T21:56:25.604279,Approved
T0003057,U00741,M00061,D00093,IP00929,5910.36,2024-06-02T21:56:25.604289,Approved
T0003058,U00950,M00017,D00044,IP00392,11164.83,2024-01-13T21:56:25.604296,Approved
T0003059,U00022,M00032,D00462,IP00198,17743.8,2024-08-01T21:56:25.604303,Approved
T0003060,U00576,M00015,D00055,IP00449,6102.42,2023-10-22T21:56:25.604311,Declined
T0003061,U00437,M00011,D00326,IP00206,14599.91,2024-03-31T21:56:25.604318,Approved
T0003062,U00302,M00089,D00251,IP00254,1344.85,2024-03-07T21:56:25.604327,Approved
T0003063,U00899,M00000,D00495,IP00247,12172.18,2024-07-14T21:56:25.604335,Approved
T0003064,U00993,M00035,D00128,IP00870,10204.45,2024-07-26T21:56:25.604342,Declined
T0003065,U00331,M00078,D00427,IP00869,3533.19,2023-11-10T21:56:25.604349,Approved
T0003066,U00363,M00099,D00100,IP00095,8201.35,2024-08-09T21:56:25.604357,Declined
T0003067,U00263,M00081,D00463,IP00641,18155.66,2024-09-24T21:56:25.604364,Approved
T0003068,U00521,M00029,D00340,IP00559,4765.09,2024-09-18T21:56:25.604372,Declined
T0003069,U00652,M00051,D00398,IP00583,8872.62,2024-08-29T21:56:25.604379,Approved
T0003070,U00722,M00030,D00404,IP00425,3764.63,2023-10-07T21:56:25.604386,Approved
T0003071,U00424,M00051,D00492,IP00752,12329.73,2024-05-07T21:56:25.604393,Approved
T0003072,U00920,M00054,D00439,IP00362,18593.32,2024-04-08T21:56:25.604401,Approved
T0003073,U00973,M00042,D00282,IP00441,14350.98,2024-01-19T21:56:25.604419,Approved
T0003074,U00122,M00008,D00365,IP00938,7575.76,2024-05-11T21:56:25.604428,Approved
T0003075,U00953,M00002,D00373,IP00955,3534.87,2024-03-25T21:56:25.604435,Approved
T0003076,U00930,M00051,D00044,IP00763,11845.19,2023-10-29T21:56:25.604445,Approved
T0003077,U00682,M00056,D00118,IP00799,5670.26,2024-03-11T21:56:25.604452,Approved
T0003078,U00087,M00045,D00110,IP00797,13557.4,2023-11-07T21:56:25.604460,Approved
T0003079,U00874,M00063,D00370,IP00299,12365.24,2024-05-24T21:56:25.604468,Approved
T0003080,U00320,M00027,D00088,IP00265,2259.51,2024-04-01T21:56:25.604475,Approved
T0003081,U00980,M00061,D00139,IP00744,18912.3,2024-07-02T21:56:25.604482,Approved
T0003082,U00331,M00052,D00475,IP00603,19819.5,2024-02-18T21:56:25.604489,Approved
T0003083,U00071,M00004,D00374,IP00351,18274.45,2024-04-28T21:56:25.604496,Declined
T0003084,U00747,M00024,D00043,IP00972,8876.9,2024-04-14T21:56:25.604505,Approved
T0003085,U00385,M00008,D00226,IP00646,14623.89,2024-08-28T21:56:25.604512,Approved
T0003086,U00495,M00041,D00210,IP00916,5294.5,2024-01-08T21:56:25.604519,Approved
T0003087,U00794,M00095,D00409,IP00568,8144.57,2024-03-14T21:56:25.604526,Approved
T0003088,U00634,M00078,D00303,IP00626,18327.62,2024-02-24T21:56:25.604533,Approved
T0003089,U00301,M00049,D00025,IP00546,1593.62,2023-10-31T21:56:25.604541,Approved
T0003090,U00475,M00090,D00221,IP00904,3428.8,2024-03-07T21:56:25.604548,Approved
T0003091,U00915,M00011,D00298,IP00547,15193.57,2023-10-06T21:56:25.604557,Approved
T0003092,U00133,M00079,D00084,IP00074,11579.39,2024-04-16T21:56:25.604564,Approved
T0003093,U00648,M00087,D00293,IP00787,9412.24,2024-01-01T21:56:25.604571,Approved
T0003094,U00433,M00041,D00137,IP00117,8775.97,2023-12-14T21:56:25.604581,Approved
T0003095,U00384,M00029,D00244,IP00654,1894.35,2024-08-17T21:56:25.604588,Approved
T0003096,U00648,M00050,D00470,IP00552,12918.31,2023-11-29T21:56:25.604597,Approved
T0003097,U00873,M00058,D00096,IP00231,11106.33,2024-03-20T21:56:25.604604,Approved
T0003098,U00198,M00098,D00106,IP00355,4306.93,2024-07-26T21:56:25.604611,Approved
T0003099,U00697,M00016,D00114,IP00773,19517.02,2024-03-05T21:56:25.604619,Approved
T0003100,U00862,M00028,D00232,IP00279,10117.34,2024-06-15T21:56:25.604626,Approved
T0003101,U00970,M00050,D00079,IP00448,5921.66,2024-08-02T21:56:25.604633,Flagged
T0003102,U00257,M00095,D00259,IP00362,17382.18,2024-07-15T21:56:25.604641,Approved
T0003103,U00099,M00011,D00349,IP00677,6644.06,2024-09-30T21:56:25.604648,Approved
T0003104,U00050,M00096,D00065,IP00006,8339.75,2024-04-06T21:56:25.604655,Flagged
T0003105,U00233,M00046,D00159,IP00204,6004.65,2023-12-04T21:56:25.604664,Approved
T0003106,U00530,M00053,D00208,IP00281,9460.54,2023-12-19T21:56:25.604671,Approved
T0003107,U00672,M00042,D00127,IP00922,19496.26,2024-03-07T21:56:25.604678,Approved
T0003108,U00173,M00091,D00026,IP00215,17142.29,2024-07-09T21:56:25.604686,Approved
T0003109,U00710,M00056,D00406,IP00443,8874.56,2023-11-30T21:56:25.604693,Approved
T0003110,U00770,M00051,D00314,IP00983,2812.79,2024-08-25T21:56:25.604701,Approved
T0003111,U00832,M00041,D00458,IP00613,19559.61,2024-08-27T21:56:25.604708,Approved
T0003112,U00055,M00021,D00047,IP00422,19871.0,2024-04-19T21:56:25.604715,Approved
T0003113,U00986,M00006,D00082,IP00546,11317.54,2023-12-03T21:56:25.604722,Declined
T0003114,U00438,M00033,D00285,IP00999,17428.03,2024-04-10T21:56:25.604729,Approved
T0003115,U00461,M00075,D00156,IP00211,16749.99,2024-02-18T21:56:25.604739,Approved
T0003116,U00791,M00084,D00259,IP00037,8791.31,2024-05-06T21:56:25.604747,Approved
T0003117,U00643,M00048,D00215,IP00283,3163.29,2024-02-03T21:56:25.604755,Approved
T0003118,U00381,M00014,D00195,IP00087,16850.11,2024-09-23T21:56:25.604762,Approved
T0003119,U00818,M00077,D00478,IP00536,10907.64,2024-06-18T21:56:25.604769,Approved
T0003120,U00024,M00057,D00368,IP00676,15518.1,2024-07-04T21:56:25.604776,Approved
T0003121,U00593,M00090,D00468,IP00960,5432.82,2024-03-12T21:56:25.604783,Approved
T0003122,U00813,M00033,D00074,IP00821,9193.88,2024-06-20T21:56:25.604791,Approved
T0003123,U00581,M00005,D00270,IP00255,18012.94,2024-06-13T21:56:25.604798,Approved
T0003124,U00473,M00023,D00067,IP00053,19743.63,2024-05-28T21:56:25.604805,Approved
T0003125,U00065,M00088,D00451,IP00754,8227.01,2024-04-23T21:56:25.604812,Approved
T0003126,U00960,M00042,D00364,IP00622,11763.35,2023-11-30T21:56:25.604821,Declined
T0003127,U00727,M00039,D00077,IP00562,11352.67,2024-06-19T21:56:25.604828,Approved
T0003128,U00530,M00032,D00025,IP00118,9706.69,2024-08-24T21:56:25.604836,Approved
T0003129,U00376,M00034,D00064,IP00602,4652.71,2024-03-09T21:56:25.604843,Declined
T0003130,U00616,M00072,D00057,IP00805,16529.18,2024-02-18T21:56:25.604850,Approved
T0003131,U00385,M00037,D00051,IP00264,9776.69,2024-05-24T21:56:25.604857,Approved
T0003132,U00943,M00098,D00084,IP00779,5200.13,2023-11-14T21:56:25.604864,Declined
T0003133,U00204,M00048,D00114,IP00218,4957.88,2024-07-10T21:56:25.604872,Approved
T0003134,U00734,M00058,D00140,IP00267,16213.0,2023-10-31T21:56:25.604879,Flagged
T0003135,U00508,M00068,D00201,IP00678,14857.05,2024-03-28T21:56:25.604888,Approved
T0003136,U00162,M00088,D00336,IP00063,8823.18,2024-02-03T21:56:25.604895,Approved
T0003137,U00363,M00048,D00037,IP00736,5806.56,2024-01-21T21:56:25.604904,Approved
T0003138,U00445,M00070,D00260,IP00510,1674.75,2024-03-19T21:56:25.604912,Approved
T0003139,U00913,M00046,D00405,IP00709,5242.38,2024-05-29T21:56:25.604919,Declined
T0003140,U00718,M00070,D00497,IP00108,17570.76,2024-09-04T21:56:25.604926,Approved
T0003141,U00275,M00031,D00279,IP00636,6357.04,2024-05-17T21:56:25.604934,Declined
T0003142,U00871,M00088,D00073,IP00578,13879.66,2024-02-12T21:56:25.604941,Approved
T0003143,U00341,M00071,D00254,IP00870,6854.69,2024-07-18T21:56:25.604952,Approved
T0003144,U00495,M00032,D00216,IP00041,19053.63,2024-01-30T21:56:25.604959,Approved
T0003145,U00368,M00015,D00340,IP00764,3209.57,2023-12-07T21:56:25.604966,Approved
T0003146,U00146,M00062,D00386,IP00077,11066.51,2023-10-14T21:56:25.604973,Approved
T0003147,U00661,M00092,D00384,IP00086,17598.93,2024-02-24T21:56:25.604982,Approved
T0003148,U00807,M00034,D00340,IP00614,17209.99,2024-04-15T21:56:25.604990,Approved
T0003149,U00015,M00018,D00342,IP00514,13351.07,2024-06-01T21:56:25.604997,Approved
T0003150,U00272,M00076,D00380,IP00038,4870.57,2023-10-19T21:56:25.605005,Approved
T0003151,U00427,M00093,D00325,IP00287,3865.5,2024-08-17T21:56:25.605012,Approved
T0003152,U00454,M00029,D00052,IP00136,15895.5,2024-02-19T21:56:25.605019,Approved
T0003153,U00084,M00070,D00007,IP00253,17054.94,2024-06-27T21:56:25.605027,Approved
T0003154,U00432,M00075,D00042,IP00306,5942.02,2024-03-17T21:56:25.605035,Approved
T0003155,U00041,M00067,D00091,IP00646,9170.93,2023-10-20T21:56:25.605043,Approved
T0003156,U00931,M00088,D00240,IP00240,17352.55,2023-12-21T21:56:25.605050,Approved
T0003157,U00771,M00075,D00162,IP00836,18833.9,2023-10-27T21:56:25.605057,Approved
T0003158,U00735,M00057,D00126,IP00203,11008.41,2024-05-02T21:56:25.605065,Approved
T0003159,U00113,M00045,D00322,IP00668,10298.0,2024-03-28T21:56:25.605074,Approved
T0003160,U00837,M00012,D00440,IP00654,1403.1,2024-03-11T21:56:25.605081,Flagged
T0003161,U00235,M00093,D00070,IP00105,3041.24,2024-09-26T21:56:25.605089,Approved
T0003162,U00864,M00099,D00355,IP00250,3286.56,2024-06-16T21:56:25.605096,Declined
