id,user_id,merchant_id,device_id,ip_id,amount,timestamp,status,label
T0002875,U00077,M00014,D00362,IP00103,10169.56,2024-03-08T11:47:43.415488,Approved,FinancialRisk
T0002876,U00749,M00047,D00118,IP00766,3645.85,2024-05-17T11:47:43.415495,Approved,FinancialRisk
T0002877,U00056,M00086,D00393,IP00889,7107.76,2024-04-20T11:47:43.415506,Approved,FinancialRisk
T0002878,U00302,M00024,D00187,IP00422,11165.94,2024-05-04T11:47:43.415521,Flagged,FinancialRisk
T0002879,U00307,M00005,D00135,IP00451,14808.01,2024-08-08T11:47:43.415528,Approved,FinancialRisk
T0002880,U00276,M00006,D00156,IP00941,176.51,2024-08-30T11:47:43.415536,Approved,FinancialRisk
T0002881,U00338,M00069,D00077,IP00188,3615.74,2024-06-23T11:47:43.415543,Approved,FinancialRisk
T0002882,U00650,M00037,D00076,IP00711,6913.5,2023-12-19T11:47:43.415553,Approved,FinancialRisk
T0002883,U00654,M00001,D00461,IP00689,17298.19,2023-12-27T11:47:43.415560,Declined,FinancialRisk
T0002884,U00205,M00019,D00319,IP00249,12948.2,2024-01-28T11:47:43.415568,Approved,FinancialRisk
T0002885,U00350,M00010,D00461,IP00243,18009.74,2024-01-20T11:47:43.415603,Approved,FinancialRisk
T0002886,U00125,M00003,D00241,IP00342,16230.07,2023-10-16T11:47:43.415610,Approved,FinancialRisk
T0002887,U00107,M00025,D00101,IP00593,6945.4,2024-07-06T11:47:43.415618,Approved,FinancialRisk
T0002888,U00497,M00038,D00340,IP00786,5018.97,2024-01-25T11:47:43.415625,Approved,FinancialRisk
T0002889,U00746,M00024,D00499,IP00239,19211.71,2023-12-12T11:47:43.415633,Approved,FinancialRisk
T0002890,U00735,M00095,D00377,IP00181,13295.1,2024-03-28T11:47:43.415665,Approved,FinancialRisk
T0002891,U00779,M00023,D00064,IP00961,8908.67,2023-11-16T11:47:43.415672,Approved,FinancialRisk
T0002892,U00259,M00032,D00320,IP00530,3817.15,2024-04-09T11:47:43.415679,Approved,FinancialRisk
T0002893,U00102,M00079,D00292,IP00234,11757.17,2023-12-07T11:47:43.415690,Approved,FinancialRisk
T0002894,U00202,M00091,D00342,IP00524,2054.01,2024-01-05T11:47:43.415698,Approved,FinancialRisk
T0002895,U00392,M00058,D00469,IP00472,16763.48,2024-08-29T11:47:43.415705,Approved,FinancialRisk
T0002896,U00937,M00013,D00133,IP00990,6472.95,2024-01-02T11:47:43.415713,Declined,FinancialRisk
T0002897,U00687,M00040,D00284,IP00626,2912.26,2024-08-20T11:47:43.415720,Flagged,FinancialRisk
T0002898,U00915,M00017,D00448,IP00159,9643.0,2024-07-13T11:47:43.415728,Flagged,FinancialRisk
T0002899,U00951,M00043,D00053,IP00979,3133.69,2024-07-20T11:47:43.415743,Declined,FinancialRisk
T0002900,U00137,M00003,D00073,IP00631,14752.45,2024-09-16T11:47:43.415750,Approved,FinancialRisk
T0002901,U00420,M00012,D00444,IP00073,14756.42,2024-09-25T11:47:43.415758,Approved,FinancialRisk
T0002902,U00140,M00036,D00367,IP00449,10944.04,2024-05-09T11:47:43.415766,Approved,FinancialRisk
T0002903,U00774,M00015,D00205,IP00942,15777.2,2024-05-23T11:47:43.415773,Approved,FinancialRisk
T0002904,U00487,M00023,D00433,IP00047,6050.36,2024-01-07T11:47:43.415782,Approved,FinancialRisk
T0002905,U00867,M00022,D00070,IP00487,15103.76,2024-06-15T11:47:43.415790,Approved,FinancialRisk
T0002906,U00416,M00076,D00126,IP00826,11744.26,2024-02-09T11:47:43.415797,Approved,FinancialRisk
T0002907,U00569,M00034,D00056,IP00387,9241.69,2024-02-24T11:47:43.415805,Approved,FinancialRisk
T0002908,U00730,M00058,D00264,IP00040,130.29,2024-03-30T11:47:43.415812,Flagged,FinancialRisk
T0002909,U00806,M00026,D00366,IP00954,13306.71,2023-11-05T11:47:43.415819,Declined,FinancialRisk
T0002910,U00867,M00084,D00193,IP00522,18756.78,2024-01-14T11:47:43.415827,Approved,FinancialRisk
T0002911,U00853,M00087,D00182,IP00943,11006.16,2023-12-18T11:47:43.415834,Approved,FinancialRisk
T0002912,U00980,M00014,D00337,IP00206,6571.55,2024-01-17T11:47:43.415843,Declined,FinancialRisk
T0002913,U00007,M00091,D00082,IP00763,3544.26,2023-11-10T11:47:43.415850,Approved,FinancialRisk
T0002914,U00940,M00067,D00260,IP00433,5069.34,2024-09-26T11:47:43.415859,Approved,FinancialRisk
T0002915,U00416,M00038,D00111,IP00364,12993.95,2024-10-02T11:47:43.415867,Approved,FinancialRisk
T0002916,U00517,M00041,D00013,IP00077,6999.54,2024-04-27T11:47:43.415874,Declined,FinancialRisk
T0002917,U00497,M00035,D00003,IP00505,19209.25,2024-02-15T11:47:43.415881,Approved,FinancialRisk
T0002918,U00771,M00019,D00083,IP00779,7604.48,2024-05-08T11:47:43.415889,Approved,FinancialRisk
T0002919,U00609,M00096,D00462,IP00500,10964.17,2024-07-27T11:47:43.415896,Declined,FinancialRisk
T0002920,U00699,M00088,D00061,IP00580,18283.85,2024-02-22T11:47:43.415903,Approved,FinancialRisk
T0002921,U00985,M00047,D00096,IP00069,11054.45,2024-10-02T11:47:43.415914,Approved,FinancialRisk
T0002922,U00477,M00071,D00427,IP00868,3475.48,2024-09-11T11:47:43.415921,Approved,FinancialRisk
T0002923,U00963,M00052,D00004,IP00294,2210.54,2023-10-15T11:47:43.415929,Approved,FinancialRisk
T0002924,U00275,M00018,D00218,IP00826,16056.46,2024-08-31T11:47:43.415936,Approved,FinancialRisk
T0002925,U00652,M00016,D00024,IP00926,12780.85,2024-09-10T11:47:43.415975,Approved,FinancialRisk
T0002926,U00610,M00083,D00328,IP00865,11185.45,2024-03-27T11:47:43.415983,Approved,FinancialRisk
T0002927,U00210,M00009,D00453,IP00969,11412.52,2024-04-30T11:47:43.415990,Declined,FinancialRisk
T0002928,U00538,M00016,D00024,IP00614,6290.02,2024-03-12T11:47:43.415998,Approved,FinancialRisk
T0002929,U00320,M00065,D00179,IP00585,9392.07,2024-02-10T11:47:43.416005,Approved,FinancialRisk
T0002930,U00289,M00010,D00213,IP00489,8741.78,2024-05-14T11:47:43.416012,Approved,FinancialRisk
T0002931,U00157,M00012,D00438,IP00149,18266.29,2024-07-17T11:47:43.416019,Approved,FinancialRisk
T0002932,U00061,M00064,D00273,IP00426,16418.7,2024-05-04T11:47:43.416028,Approved,FinancialRisk
T0002933,U00660,M00067,D00320,IP00964,17982.97,2024-05-14T11:47:43.416036,Approved,FinancialRisk
T0002934,U00957,M00024,D00226,IP00572,4082.14,2024-04-05T11:47:43.416043,Approved,FinancialRisk
T0002935,U00211,M00097,D00172,IP00068,9390.29,2024-01-16T11:47:43.416058,Approved,FinancialRisk
T0002936,U00411,M00075,D00021,IP00205,15131.24,2024-04-29T11:47:43.416066,Declined,FinancialRisk
T0002937,U00104,M00078,D00323,IP00121,6434.73,2024-09-06T11:47:43.416073,Approved,FinancialRisk
T0002938,U00249,M00073,D00429,IP00792,14208.0,2023-10-05T11:47:43.416080,Approved,FinancialRisk
T0002939,U00543,M00072,D00428,IP00752,17662.45,2024-08-26T11:47:43.416087,Approved,FinancialRisk
T0002940,U00899,M00097,D00448,IP00946,5424.03,2024-09-26T11:47:43.416095,Declined,FinancialRisk
T0002941,U00716,M00078,D00045,IP00337,12306.43,2024-05-31T11:47:43.416102,Approved,FinancialRisk
T0002942,U00029,M00045,D00093,IP00950,1974.37,2024-01-26T11:47:43.416112,Approved,FinancialRisk
T0002943,U00273,M00007,D00442,IP00942,13924.85,2024-04-01T11:47:43.416120,Approved,FinancialRisk
T0002944,U00640,M00013,D00315,IP00301,4913.42,2023-11-26T11:47:43.416127,Approved,FinancialRisk
T0002945,U00175,M00098,D00416,IP00669,6298.54,2024-09-09T11:47:43.416137,Flagged,FinancialRisk
T0002946,U00922,M00062,D00120,IP00974,13124.99,2024-07-07T11:47:43.416146,Approved,FinancialRisk
T0002947,U00667,M00090,D00340,IP00425,6102.63,2024-05-31T11:47:43.416154,Approved,FinancialRisk
T0002948,U00295,M00066,D00274,IP00995,8236.03,2024-02-19T11:47:43.416161,Approved,FinancialRisk
T0002949,U00851,M00097,D00277,IP00450,14864.06,2024-06-01T11:47:43.416168,Declined,FinancialRisk
T0002950,U00966,M00065,D00435,IP00075,12883.87,2023-12-06T11:47:43.416176,Declined,FinancialRisk
T0002951,U00016,M00009,D00469,IP00497,10903.57,2024-03-26T11:47:43.416185,Flagged,FinancialRisk
T0002952,U00189,M00062,D00108,IP00942,19027.65,2024-06-28T11:47:43.416193,Approved,FinancialRisk
T0002953,U00742,M00091,D00052,IP00975,17505.1,2024-03-24T11:47:43.416215,Approved,FinancialRisk
T0002954,U00124,M00064,D00433,IP00226,986.07,2024-05-15T11:47:43.416222,Declined,FinancialRisk
T0002955,U00547,M00077,D00374,IP00875,2278.54,2024-04-19T11:47:43.416230,Approved,FinancialRisk
T0002956,U00381,M00082,D00409,IP00427,2317.78,2024-05-19T11:47:43.416237,Approved,FinancialRisk
T0002957,U00355,M00064,D00317,IP00961,8659.76,2024-03-09T11:47:43.416246,Approved,FinancialRisk
T0002958,U00894,M00045,D00116,IP00654,13095.38,2024-02-21T11:47:43.416254,Approved,FinancialRisk
T0002959,U00528,M00005,D00182,IP00610,8384.87,2024-07-09T11:47:43.416261,Approved,FinancialRisk
T0002960,U00045,M00052,D00118,IP00168,2133.59,2024-08-09T11:47:43.416268,Declined,FinancialRisk
T0002961,U00821,M00035,D00467,IP00648,6412.64,2024-01-08T11:47:43.416276,Approved,FinancialRisk
T0002962,U00749,M00001,D00194,IP00254,13982.36,2023-12-07T11:47:43.416283,Approved,FinancialRisk
T0002963,U00236,M00015,D00181,IP00681,18937.08,2023-10-07T11:47:43.416290,Declined,FinancialRisk
T0002964,U00240,M00072,D00124,IP00645,2454.17,2024-09-25T11:47:43.416297,Approved,FinancialRisk
T0002965,U00714,M00032,D00132,IP00865,6574.3,2023-11-22T11:47:43.416305,Approved,FinancialRisk
T0002966,U00726,M00010,D00365,IP00857,11877.11,2024-07-14T11:47:43.416312,Approved,FinancialRisk
T0002967,U00505,M00090,D00208,IP00927,1027.07,2024-04-29T11:47:43.416330,Flagged,FinancialRisk
T0002968,U00281,M00077,D00485,IP00134,15925.0,2024-08-20T11:47:43.416338,Approved,FinancialRisk
T0002969,U00393,M00065,D00153,IP00372,1105.78,2024-04-29T11:47:43.416346,Approved,FinancialRisk
T0002970,U00114,M00060,D00432,IP00552,14152.09,2024-06-12T11:47:43.416354,Approved,FinancialRisk
T0002971,U00224,M00097,D00492,IP00060,19975.42,2024-09-16T11:47:43.416363,Approved,FinancialRisk
T0002972,U00779,M00062,D00439,IP00360,8916.78,2024-04-25T11:47:43.416370,Declined,FinancialRisk
T0002973,U00149,M00091,D00481,IP00750,19056.48,2024-04-23T11:47:43.416377,Approved,FinancialRisk
T0002974,U00742,M00087,D00434,IP00047,17688.9,2024-08-29T11:47:43.416384,Approved,FinancialRisk
T0002975,U00503,M00059,D00023,IP00275,3291.62,2024-08-03T11:47:43.416394,Approved,FinancialRisk
T0002976,U00877,M00007,D00134,IP00614,4785.7,2024-02-03T11:47:43.416402,Approved,FinancialRisk
T0002977,U00823,M00099,D00024,IP00608,18501.13,2024-07-08T11:47:43.416409,Approved,FinancialRisk
T0002978,U00180,M00036,D00370,IP00421,10568.71,2023-12-01T11:47:43.416418,Approved,FinancialRisk
T0002979,U00939,M00016,D00061,IP00483,19420.12,2023-10-31T11:47:43.416425,Approved,FinancialRisk
T0002980,U00119,M00084,D00053,IP00591,3099.4,2024-10-01T11:47:43.416433,Approved,FinancialRisk
T0002981,U00964,M00080,D00137,IP00678,2242.43,2024-03-06T11:47:43.416440,Declined,FinancialRisk
T0002982,U00104,M00050,D00101,IP00176,7043.51,2024-02-26T11:47:43.416447,Approved,FinancialRisk
T0002983,U00071,M00082,D00282,IP00279,14568.61,2024-04-30T11:47:43.416454,Approved,FinancialRisk
T0002984,U00396,M00022,D00312,IP00758,2057.98,2024-08-16T11:47:43.416462,Approved,FinancialRisk
T0002985,U00707,M00041,D00066,IP00984,6767.3,2024-03-03T11:47:43.416470,Approved,FinancialRisk
T0002986,U00025,M00064,D00192,IP00466,10001.94,2024-05-10T11:47:43.416477,Approved,FinancialRisk
T0002987,U00300,M00002,D00159,IP00432,17809.76,2024-05-14T11:47:43.416484,Approved,FinancialRisk
T0002988,U00259,M00059,D00042,IP00057,396.57,2023-12-29T11:47:43.416491,Approved,FinancialRisk
T0002989,U00474,M00050,D00459,IP00280,13149.59,2023-10-19T11:47:43.416512,Approved,FinancialRisk
T0002990,U00186,M00022,D00408,IP00276,15672.5,2024-01-27T11:47:43.416521,Approved,FinancialRisk
T0002991,U00638,M00072,D00306,IP00425,3885.02,2024-07-16T11:47:43.416529,Approved,FinancialRisk
T0002992,U00430,M00031,D00372,IP00945,7356.06,2024-04-29T11:47:43.416538,Approved,FinancialRisk
T0002993,U00616,M00035,D00350,IP00002,13995.5,2024-04-11T11:47:43.416545,Approved,FinancialRisk
T0002994,U00460,M00027,D00082,IP00328,10327.47,2024-07-17T11:47:43.416552,Approved,FinancialRisk
T0002995,U00572,M00009,D00005,IP00583,12725.4,2023-11-22T11:47:43.416559,Approved,FinancialRisk
T0002996,U00345,M00014,D00261,IP00572,6260.11,2023-11-19T11:47:43.416566,Approved,FinancialRisk
T0002997,U00655,M00093,D00278,IP00211,637.14,2024-01-16T11:47:43.416573,Approved,FinancialRisk
T0002998,U00535,M00093,D00018,IP00179,10887.43,2024-07-13T11:47:43.416581,Approved,FinancialRisk
T0002999,U00846,M00046,D00425,IP00847,3318.99,2023-12-25T11:47:43.416589,Approved,FinancialRisk
T0003000,U00419,M00068,D00322,IP00792,8219.59,2023-10-23T11:47:43.416597,Approved,FinancialRisk
T0003001,U00234,M00025,D00237,IP00343,16190.06,2024-10-03T11:47:43.416604,Approved,FinancialRisk
T0003002,U00599,M00069,D00181,IP00712,8855.43,2024-01-10T11:47:43.416611,Approved,FinancialRisk
T0003003,U00034,M00024,D00314,IP00641,544.96,2023-10-05T11:47:43.416619,Declined,FinancialRisk
T0003004,U00141,M00095,D00297,IP00253,19605.11,2024-04-28T11:47:43.416626,Approved,FinancialRisk
T0003005,U00172,M00000,D00382,IP00866,18008.56,2024-06-09T11:47:43.416633,Approved,FinancialRisk
T0003006,U00248,M00047,D00251,IP00784,5078.01,2024-03-31T11:47:43.416643,Approved,FinancialRisk
T0003007,U00532,M00011,D00074,IP00149,5063.19,2024-05-15T11:47:43.416650,Approved,FinancialRisk
T0003008,U00677,M00031,D00183,IP00799,15459.95,2024-08-16T11:47:43.416657,Declined,FinancialRisk
T0003009,U00392,M00037,D00377,IP00585,8173.24,2024-01-24T11:47:43.416664,Approved,FinancialRisk
T0003010,U00585,M00063,D00304,IP00165,8829.11,2024-04-30T11:47:43.416675,Approved,FinancialRisk
T0003011,U00970,M00005,D00293,IP00370,9400.29,2023-11-26T11:47:43.416682,Approved,FinancialRisk
T0003012,U00647,M00079,D00169,IP00721,2734.02,2024-09-20T11:47:43.416689,Approved,FinancialRisk
T0003013,U00768,M00060,D00038,IP00294,4576.62,2024-07-01T11:47:43.416697,Flagged,FinancialRisk
T0003014,U00564,M00036,D00169,IP00583,9185.94,2024-05-04T11:47:43.416704,Declined,FinancialRisk
T0003015,U00746,M00081,D00013,IP00705,3763.38,2023-12-18T11:47:43.416711,Approved,FinancialRisk
T0003016,U00644,M00063,D00211,IP00219,12376.6,2024-06-28T11:47:43.416718,Approved,FinancialRisk
T0003017,U00883,M00059,D00270,IP00048,2258.3,2024-05-28T11:47:43.416725,Approved,FinancialRisk
T0003018,U00133,M00025,D00438,IP00750,16011.7,2024-08-28T11:47:43.416733,Approved,FinancialRisk
T0003019,U00895,M00032,D00260,IP00361,2018.54,2024-01-01T11:47:43.416740,Approved,FinancialRisk
T0003020,U00509,M00072,D00111,IP00947,13983.64,2024-09-11T11:47:43.416749,Approved,FinancialRisk
T0003021,U00437,M00084,D00213,IP00373,11646.37,2023-10-12T11:47:43.416756,Approved,FinancialRisk
T0003022,U00430,M00018,D00366,IP00666,19631.49,2023-11-16T11:47:43.416764,Approved,FinancialRisk
T0003023,U00267,M00047,D00027,IP00369,13276.16,2024-02-02T11:47:43.416771,Approved,FinancialRisk
T0003024,U00984,M00087,D00250,IP00870,14355.02,2023-11-06T11:47:43.416778,Approved,FinancialRisk
T0003025,U00801,M00001,D00470,IP00816,149.27,2024-06-05T11:47:43.416787,Approved,FinancialRisk
T0003026,U00853,M00042,D00106,IP00332,14074.87,2024-08-14T11:47:43.416795,Approved,FinancialRisk
T0003027,U00873,M00022,D00039,IP00904,10178.48,2023-11-30T11:47:43.416802,Approved,FinancialRisk
T0003028,U00463,M00047,D00129,IP00508,7356.23,2024-01-08T11:47:43.416809,Approved,FinancialRisk
T0003029,U00976,M00097,D00439,IP00469,15360.09,2024-06-14T11:47:43.416818,Approved,FinancialRisk
T0003030,U00979,M00073,D00027,IP00897,1058.87,2024-06-09T11:47:43.416825,Declined,FinancialRisk
T0003031,U00569,M00065,D00162,IP00019,16967.59,2024-04-28T11:47:43.416834,Declined,FinancialRisk
T0003032,U00496,M00092,D00066,IP00777,17458.18,2024-01-29T11:47:43.416842,Approved,FinancialRisk
T0003033,U00989,M00052,D00350,IP00316,18313.95,2024-03-23T11:47:43.416849,Approved,FinancialRisk
T0003034,U00506,M00053,D00339,IP00259,19471.34,2024-04-05T11:47:43.416857,Approved,FinancialRisk
T0003035,U00586,M00032,D00341,IP00311,6091.82,2023-11-09T11:47:43.416864,Approved,FinancialRisk
T0003036,U00462,M00005,D00335,IP00299,5948.7,2024-07-06T11:47:43.416871,Approved,FinancialRisk
T0003037,U00504,M00095,D00218,IP00148,174.1,2024-04-11T11:47:43.416879,Approved,FinancialRisk
T0003038,U00921,M00032,D00197,IP00883,14085.44,2023-11-13T11:47:43.416886,Approved,FinancialRisk
T0003039,U00440,M00042,D00217,IP00032,10662.75,2024-09-27T11:47:43.416893,Approved,FinancialRisk
T0003040,U00039,M00089,D00268,IP00500,764.18,2024-06-27T11:47:43.416900,Approved,FinancialRisk
T0003041,U00756,M00019,D00434,IP00874,1869.47,2024-07-25T11:47:43.416908,Approved,FinancialRisk
T0003042,U00081,M00051,D00125,IP00464,13171.52,2024-07-02T11:47:43.416932,Approved,FinancialRisk
T0003043,U00850,M00035,D00267,IP00063,4775.78,2024-04-23T11:47:43.416941,Declined,FinancialRisk
T0003044,U00231,M00009,D00078,IP00623,11078.33,2024-02-16T11:47:43.416948,Approved,FinancialRisk
T0003045,U00213,M00044,D00448,IP00532,18339.42,2024-09-25T11:47:43.416955,Approved,FinancialRisk
T0003046,U00101,M00098,D00267,IP00565,15382.88,2024-01-12T11:47:43.416962,Flagged,FinancialRisk
T0003047,U00924,M00089,D00471,IP00033,14555.28,2024-08-11T11:47:43.416970,Approved,FinancialRisk
T0003048,U00869,M00032,D00450,IP00125,2063.8,2023-10-19T11:47:43.416977,Approved,FinancialRisk
T0003049,U00922,M00009,D00046,IP00970,9851.97,2024-08-29T11:47:43.416991,Approved,FinancialRisk
T0003050,U00078,M00065,D00291,IP00633,12988.32,2024-03-01T11:47:43.416998,Approved,FinancialRisk
T0003051,U00077,M00068,D00484,IP00913,19264.77,2024-07-26T11:47:43.417006,Approved,FinancialRisk
T0003052,U00067,M00031,D00140,IP00097,6290.69,2024-07-22T11:47:43.417023,Approved,FinancialRisk
T0003053,U00465,M00088,D00212,IP00117,8474.99,2023-12-27T11:47:43.417031,Flagged,FinancialRisk
T0003054,U00413,M00085,D00286,IP00053,4608.23,2024-03-19T11:47:43.417038,Approved,FinancialRisk
T0003055,U00180,M00063,D00004,IP00750,5259.72,2023-10-31T11:47:43.417046,Flagged,FinancialRisk
T0003056,U00796,M00079,D00331,IP00238,13940.58,2023-11-01T11:47:43.417053,Approved,FinancialRisk
T0003057,U00818,M00075,D00231,IP00995,2927.62,2024-06-16T11:47:43.417061,Declined,FinancialRisk
T0003058,U00037,M00074,D00285,IP00583,19107.12,2024-09-24T11:47:43.417068,Approved,FinancialRisk
T0003059,U00744,M00050,D00478,IP00657,16175.52,2024-01-15T11:47:43.417075,Approved,FinancialRisk
T0003060,U00208,M00018,D00349,IP00123,8846.0,2023-10-26T11:47:43.417083,Approved,FinancialRisk
T0003061,U00584,M00000,D00395,IP00456,16620.07,2024-02-22T11:47:43.417090,Approved,FinancialRisk
T0003062,U00205,M00018,D00187,IP00933,19660.92,2023-11-29T11:47:43.417097,Approved,FinancialRisk
T0003063,U00555,M00058,D00396,IP00633,18790.83,2024-05-08T11:47:43.417106,Approved,FinancialRisk
T0003064,U00827,M00074,D00474,IP00506,19736.61,2024-02-15T11:47:43.417114,Approved,FinancialRisk
T0003065,U00974,M00078,D00010,IP00598,9919.45,2024-08-14T11:47:43.417121,Approved,FinancialRisk
T0003066,U00328,M00086,D00091,IP00808,15270.72,2023-10-17T11:47:43.417128,Approved,FinancialRisk
T0003067,U00614,M00028,D00499,IP00705,16395.17,2024-05-25T11:47:43.417135,Approved,FinancialRisk
T0003068,U00706,M00054,D00017,IP00084,10834.21,2024-03-20T11:47:43.417145,Approved,FinancialRisk
T0003069,U00999,M00059,D00157,IP00114,5600.16,2023-12-06T11:47:43.417152,Approved,FinancialRisk
T0003070,U00986,M00054,D00133,IP00130,7594.81,2023-11-27T11:47:43.417159,Approved,FinancialRisk
T0003071,U00856,M00054,D00179,IP00457,1231.55,2024-07-20T11:47:43.417184,Approved,FinancialRisk
T0003072,U00190,M00017,D00370,IP00659,11385.35,2024-08-17T11:47:43.417191,Flagged,FinancialRisk
T0003073,U00754,M00036,D00142,IP00046,1952.19,2024-02-02T11:47:43.417198,Declined,FinancialRisk
T0003074,U00833,M00017,D00255,IP00780,3759.72,2024-04-26T11:47:43.417207,Approved,FinancialRisk
T0003075,U00759,M00060,D00223,IP00896,13905.79,2024-08-15T11:47:43.417215,Flagged,FinancialRisk
T0003076,U00481,M00098,D00403,IP00901,6117.96,2024-01-19T11:47:43.417222,Approved,FinancialRisk
T0003077,U00049,M00097,D00165,IP00699,1261.92,2024-04-06T11:47:43.417230,Declined,FinancialRisk
T0003078,U00342,M00069,D00426,IP00201,4888.1,2024-03-02T11:47:43.417237,Approved,FinancialRisk
T0003079,U00455,M00077,D00309,IP00290,18110.5,2024-02-06T11:47:43.417244,Approved,FinancialRisk
T0003080,U00286,M00076,D00316,IP00522,11249.92,2024-03-14T11:47:43.417251,Approved,FinancialRisk
T0003081,U00940,M00058,D00493,IP00522,248.9,2024-09-21T11:47:43.417259,Approved,FinancialRisk
T0003082,U00576,M00080,D00366,IP00281,15931.72,2024-03-24T11:47:43.417295,Approved,FinancialRisk
T0003083,U00901,M00066,D00055,IP00598,8692.74,2024-09-30T11:47:43.417302,Approved,FinancialRisk
T0003084,U00443,M00049,D00200,IP00906,14095.04,2024-06-01T11:47:43.417311,Approved,FinancialRisk
T0003085,U00200,M00094,D00178,IP00160,17643.93,2024-02-12T11:47:43.417318,Approved,FinancialRisk
T0003086,U00589,M00032,D00318,IP00287,5196.67,2024-08-26T11:47:43.417325,Approved,FinancialRisk
T0003087,U00171,M00051,D00488,IP00437,19595.04,2024-06-09T11:47:43.417332,Approved,FinancialRisk
T0003088,U00765,M00078,D00406,IP00235,1832.06,2023-11-20T11:47:43.417342,Approved,FinancialRisk
T0003089,U00709,M00065,D00105,IP00218,368.32,2023-11-11T11:47:43.417349,Declined,FinancialRisk
T0003090,U00494,M00022,D00147,IP00273,18881.15,2024-09-20T11:47:43.417357,Approved,FinancialRisk
T0003091,U00604,M00055,D00272,IP00242,340.08,2023-12-04T11:47:43.417364,Approved,FinancialRisk
T0003092,U00926,M00045,D00377,IP00116,13981.85,2024-08-04T11:47:43.417371,Approved,FinancialRisk
T0003093,U00190,M00011,D00060,IP00786,15966.21,2024-10-02T11:47:43.417379,Approved,FinancialRisk
T0003094,U00005,M00019,D00118,IP00206,498.84,2024-05-31T11:47:43.417388,Approved,FinancialRisk
T0003095,U00863,M00006,D00396,IP00546,5005.07,2024-02-17T11:47:43.417412,Approved,FinancialRisk
T0003096,U00630,M00084,D00168,IP00291,16764.13,2024-03-03T11:47:43.417419,Approved,FinancialRisk
T0003097,U00542,M00091,D00181,IP00847,18298.52,2024-03-08T11:47:43.417427,Declined,FinancialRisk
T0003098,U00585,M00097,D00138,IP00424,18282.82,2024-05-15T11:47:43.417435,Approved,FinancialRisk
T0003099,U00385,M00055,D00043,IP00283,11367.07,2024-07-23T11:47:43.417442,Declined,FinancialRisk
T0003100,U00833,M00042,D00472,IP00841,7345.35,2024-04-30T11:47:43.417449,Approved,FinancialRisk
T0003101,U00507,M00087,D00025,IP00245,6457.17,2024-06-23T11:47:43.417456,Declined,FinancialRisk
T0003102,U00518,M00085,D00004,IP00526,11104.98,2023-10-15T11:47:43.417464,Approved,FinancialRisk
T0003103,U00626,M00094,D00381,IP00150,14790.95,2024-08-17T11:47:43.417471,Approved,FinancialRisk
T0003104,U00414,M00046,D00190,IP00863,17329.91,2023-12-07T11:47:43.417478,Approved,FinancialRisk
T0003105,U00552,M00015,D00444,IP00799,2246.4,2023-12-22T11:47:43.417487,Approved,FinancialRisk
T0003106,U00402,M00000,D00287,IP00615,719.98,2023-11-30T11:47:43.417495,Approved,FinancialRisk
T0003107,U00548,M00006,D00499,IP00318,17682.58,2024-06-16T11:47:43.417504,Approved,FinancialRisk
T0003108,U00159,M00072,D00428,IP00299,5947.36,2024-06-20T11:47:43.417511,Approved,FinancialRisk
T0003109,U00545,M00039,D00161,IP00739,14969.15,2024-03-20T11:47:43.417518,Approved,FinancialRisk
T0003110,U00933,M00078,D00317,IP00361,7690.54,2024-09-03T11:47:43.417526,Approved,FinancialRisk
T0003111,U00433,M00028,D00053,IP00193,18685.16,2024-02-03T11:47:43.417533,Approved,FinancialRisk
T0003112,U00025,M00040,D00256,IP00810,383.77,2023-11-30T11:47:43.417540,Declined,FinancialRisk
T0003113,U00300,M00011,D00334,IP00356,9098.76,2024-02-20T11:47:43.417548,Declined,FinancialRisk
T0003114,U00680,M00097,D00396,IP00644,15238.14,2024-02-10T11:47:43.417555,Approved,FinancialRisk
T0003115,U00726,M00040,D00371,IP00096,13425.77,2023-10-11T11:47:43.417562,Approved,FinancialRisk
T0003116,U00118,M00030,D00342,IP00913,4675.55,2024-02-23T11:47:43.417571,Approved,FinancialRisk
T0003117,U00671,M00018,D00211,IP00414,4609.33,2023-12-26T11:47:43.417578,Approved,FinancialRisk
T0003118,U00351,M00089,D00414,IP00155,7828.46,2024-04-27T11:47:43.417585,Approved,FinancialRisk
T0003119,U00199,M00083,D00489,IP00517,9654.61,2023-10-07T11:47:43.417592,Approved,FinancialRisk
T0003120,U00916,M00025,D00367,IP00333,417.92,2023-10-26T11:47:43.417600,Approved,FinancialRisk
T0003121,U00788,M00019,D00284,IP00147,10695.6,2024-04-08T11:47:43.417607,Approved,FinancialRisk
T0003122,U00004,M00008,D00411,IP00336,12774.7,2023-11-17T11:47:43.417614,Declined,FinancialRisk
T0003123,U00090,M00074,D00214,IP00024,1423.6,2024-01-14T11:47:43.417621,Approved,FinancialRisk
T0003124,U00189,M00069,D00290,IP00049,2120.39,2024-03-27T11:47:43.417628,Declined,FinancialRisk
T0003125,U00763,M00089,D00190,IP00664,2091.8,2024-07-13T11:47:43.417636,Approved,FinancialRisk
T0003126,U00172,M00091,D00418,IP00153,7678.99,2023-10-06T11:47:43.417643,Approved,FinancialRisk
T0003127,U00762,M00099,D00175,IP00719,12582.51,2024-08-28T11:47:43.417654,Approved,FinancialRisk
